the_geom,name,cartodb_id,created_at,updated_at
0106000020E6100000010000000103000000010000001A0000002681126FF6BB5A403BF95D23D46218C0E307073F02BC5A401228C279806518C05F54F3394EBB5A40C48E36C0176A18C0FF09937A52BB5A4095B4EE7C856D18C0B37BC28C0CBB5A4077F5AA06AF6E18C0B37BC28C0CBB5A40FAF980534E6E18C02C4B4880B7BA5A4000CC20A8DB6E18C09020DBF53FBA5A408D74369E956F18C053D133D20EBA5A40994F828C616F18C0766B1EC40FBA5A400BA76C96A76E18C04C089E6F15BA5A40B9B3EAD14B6A18C02FD67A3644BA5A4025022942536A18C0422370AF44BA5A40A46B6B7F166818C098F73C0725BA5A40371D2D0F0F6818C0463F080D1CBA5A40500AD130586618C0E4E6DB9E34BA5A40456691873D6518C083BE462ECEBA5A401228C279806518C0A6583120CFBA5A4063E437F92A6B18C0564DFA2AE8BA5A40B3AA3E380D6B18C0E1FADA3EDEBA5A40158C4944AB6818C0D468AF79EBBA5A40F4687E03AA6618C0A02ECD130CBB5A40DDB2E626126718C08AB7738E48BB5A40ABAB235E066618C0AD515E8049BB5A40B7BD7B91836418C0A7B85F1BD1BB5A40F70DA3D2BD6218C02681126FF6BB5A403BF95D23D46218C0,KALIBARU,83,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000008000000D3A69F4C48B35A40503047B7829E18C0098E7FB749B35A406578C609B8A018C01BDB74304AB35A409D88356C02A118C0D3A69F4C48B35A4041B0D6F9A2A218C01CE940DF35B35A40BD74F46752A418C073BD0D3716B35A40D4F37FFF38A518C0533FBBA2ECB25A4099EDA15C269F18C0D3A69F4C48B35A40503047B7829E18C0,KALI ANYAR,84,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001700000067EA9EB95FB65A4099E843F8C60519C0B5E709005BB65A40BAD402F4160919C0ED7BE76F7EB65A40262341641E0919C0761BFCD488B65A401DAC7C407D0C19C071309B23FAB55A407F1F6FC2B80C19C02EB78FF305B65A40CC405132871019C0C4C604CF6DB55A40AFB81901621019C0E960EFC06EB55A407B433EAEF31119C0BC5E3D163EB55A40D6E490DBA11119C01B9BD1264EB55A40BDF7ECB9581319C0059312FA3FB55A40847965CDAB1519C069983C6D49B55A40B412100C551919C0268ECB950AB55A40ED227F6E9F1919C0F2A6EB2A09B55A402FE1BE393C1519C00E7840BA10B55A40B7EE40201A1419C0B704420CFAB45A4033BDEF4D011019C00147E39EE7B45A405A20736DF20F19C00ED90E64DAB45A4014083D97620B19C042E2B91D71B55A408B31C7F5350B19C042E2B91D71B55A404E86C4830F0919C094CA8515FBB55A40EE12D201D40819C077F93086F3B55A407385C0D8D50519C067EA9EB95FB65A4099E843F8C60519C0,KALIBATA,85,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000E000000EB6D1BC192B65A40750A8BCE52E018C07937943260B65A40A576BA8782DF18C07937943260B65A40B65AB20F8DDE18C0298D2BE742B65A402EBB48B311DD18C0664B6D6329B65A40DFF441742FDD18C0F8CFAF8804B65A40FCB385EA05DC18C0D00B618A40B65A40B7D25B5927D618C0B12C404C4DB65A40292A46636DD518C049194A2A58B65A405796751C9DD418C0740D30269DB65A40F4B46A10FFD618C059E9D89BB7B65A40100696FC72D818C0A4CAAB84DBB65A4015D8355100D918C001074095EBB65A4080EF677C56DA18C0EB6D1BC192B65A40750A8BCE52E018C0,MANGGARAI,152,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001B0000004F51070CF7AD5A40270E619C7A9718C00DD8FBDB02AE5A40C890DD5A079D18C0F5300B59BEAD5A4066AFD24E699F18C0CE4AF10B65AD5A40BA4779E2D89F18C09E8D75AD26AD5A40E87C9C5657A018C06BC22DA0FCAC5A40977F89D2C3A118C0CC7B28B8ADAC5A408B6D319F46A318C0EF76E15378AC5A404C5416A3BDA318C073CAC65D2AAC5A4024F19283CCA318C0A604A9C309AC5A40E005D832B6A318C01E65945EFFAB5A4016617559219718C0EF464A56F7AB5A408E8AFFB7F49618C067A735F1ECAB5A40E6C7CA1A789318C0E4C2EA3FF0AB5A408CD52D7C158A18C079F42A6AEDAB5A401C236841E38618C013E13448F8AB5A40DFAE71146E8318C0D9DDBC7F1FAC5A405A0577F8BA8718C0EDD7AFFD41AC5A4048217F70B08818C08F8D4F3E46AC5A40EB1114B99F8B18C071BCFAAE3EAC5A40C2778454FD8C18C0C4742FA947AC5A40CCE4B7B8668F18C0CF97C01585AC5A40F2D9224EF59118C01A0AF9A5F3AC5A409BD36330239418C0E2A5B23351AD5A406D673477F39418C01FF5595782AD5A40223CC147ED9618C0CDDB56B3AFAD5A40270E619C7A9718C04F51070CF7AD5A40270E619C7A9718C0,KALIDERES,86,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001C0000000198A53C36B75A40D55B51D3805319C067AB9B5E2BB75A409D0A456C4D5A19C010389DB014B75A40F2A2EBFFBC5A19C081CFF2E810B75A404CD625A3085D19C0DE6C55A3EAB65A40898128152F5F19C0F0B94A1CEBB65A409F00B4AC156019C0E188ED00C2B65A4027D7294E426019C0A11DAE7FB9B65A403FC4CD6F8B5E19C08E3187B082B65A4095938048AC5D19C0BAA2D3B368B65A40B252C4BE825C19C06CA5686D6DB65A40A7AE8415685B19C033118BFD49B65A4031BC06FC455A19C051E2DF8C51B65A404E7B4A721C5919C0F8CFAF8804B65A40CB7674257D5919C06A6705C100B65A405584F60B5B5819C099F4E921BEB55A4072433A82315719C0A4784938C5B55A40F7B52859335419C07EC2C6E8ECB55A408A67EAE82B5419C0ACE010F1F4B55A4030FDA3002F5319C0ACE010F1F4B55A4026596457145219C06082D70030B65A406F16BFFCB75219C0FD29AB9248B65A4014AC7814BB5119C0354FEEA9B6B65A40FEF5E037235219C053204339BEB65A407184D7861A5019C01ED89424F3B65A40B53886927F5119C0B6B6D25312B75A40C4E571D5D85119C050A3DC311DB75A40F351A18E085119C00198A53C36B75A40D55B51D3805319C0,KALISARI,87,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000280000005B44017BB3AD5A40979AB050826218C003D102CD9CAD5A4041CBFD77616318C0D85FB6C9B6AD5A40456691873D6518C0B9EF2FE478AD5A40915067B25A6A18C04AC7740432AD5A40121E31BA486B18C02C57EE1EF4AC5A408EE24E28F86C18C0A703091542AD5A4008CB3B82E27318C0E344E48987AD5A400FCA565CE97818C0A911D5C32DAD5A40A09FE7D71C7E18C00B6A013215AD5A40122EDE26147C18C06D31C8F8B1AC5A400B66CF91BE7518C0902C81947CAC5A40F4782B70757718C0E0A652E218AC5A40014AE69E097D18C0D067291804AC5A406A2A0C85AE7F18C013E13448F8AB5A40DFAE71146E8318C079F42A6AEDAB5A401C236841E38618C098D34BA8E0AB5A40419A0DE0437B18C0BC6D369AE1AB5A40B6961CB99D7618C032C05586EBAB5A400B66CF91BE7518C01ADA61A872AC5A408BCF11CF817318C0BD3CFFED98AC5A40FD5D081E797118C05837D57A8FAC5A40876B8A04577018C0A38742BC68AC5A400A706051F66F18C07824C2676EAC5A4001032DED8C6D18C069E5989D59AC5A40FB308D98FF6C18C0B9F0CF9240AC5A4061761F6FC86D18C02A8825CB3CAC5A408D74369E956F18C05DC207311CAC5A4010790CEB346F18C08DEE1DE80FAC5A40D89FA9CD9B6D18C075D8920C16AC5A4028A74D11676618C0CA9E93B50AAC5A40500AD130586618C08933543402AC5A402443C6463C6318C0B2273A3047AC5A4042020ABD126218C05837D57A8FAC5A4086EDC40D296218C00FF533E8A1AC5A40EC3257E4F16218C087F450D9CDAC5A40C9D87F5E3F6218C01CB7F6AA15AD5A401F7126F2AE6218C077D7F25D4EAD5A400EC43AAF556218C07E3FBA167EAD5A40F70DA3D2BD6218C05B44017BB3AD5A40979AB050826218C0,KAMAL,88,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001B0000002B69AD610EB05A40CA60D614A56A18C03CB6A2DA0EB05A4061761F6FC86D18C09AF236EB1EB05A4007942F3D317518C0BB7E552E34B05A4013ED40222B8318C01400208B36B05A4027C7A7EAFD8718C09FAD009F2CB05A407FFAE18D498A18C0BBDF23D8FDAF5A40ED7F2C43028918C07628B5FB9CAF5A4057A1EF2D908418C0A8C3650B46AF5A40ECC0C947EB8118C089B4ADCFD1AE5A408F2908DA747C18C042EF724485AE5A407C4FA111A27718C09BDFD7F93CAE5A40471B63C31C7218C046DB73A4DBAD5A40F8CC05CED46918C0D85FB6C9B6AD5A40456691873D6518C003D102CD9CAD5A4041CBFD77616318C05B44017BB3AD5A40979AB050826218C06A755E96DCAD5A4065CAF9CC276018C0B911FB320EAE5A4022164BC1C25E18C0DB3C4BCC59AE5A406E78CA357A5B18C0F7FFD3AC75AE5A404143A7C1FB5A18C0F5F107FE89AE5A40C8E2101E775C18C08DD0452DA9AE5A40F97BBB5C206018C00F46F685F0AE5A40B7BD7B91836418C0278C185F6BAF5A4059770495C16818C00E07F32ABCAF5A404D65AC61446A18C0F78F99A5F8AF5A402AD4C896E06A18C02B69AD610EB05A40CA60D614A56A18C0,KAMAL MUARA,89,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000C00000083CBFF54E2B35A40150926E91DC118C0C07B7522DDB35A40E46F7BAA74BD18C0A23B863A20B45A40EDE63FCE15BA18C0459E238046B45A40B8A870C058BA18C0087F135A96B45A4067AB5D3CC5BB18C0DC0DC756B0B45A4018E556FDE2BB18C0EE5ABCCFB0B45A40059346EB75BF18C01F87D286A4B45A40059346EB75BF18C0B27AAF0435B45A403DA3B54DC0BF18C0A02DBA8B34B45A407C85C40498C018C09D80BC8612B45A408157645925C118C083CBFF54E2B35A40150926E91DC118C0,KAMPUNG BALI,90,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000016000000D6D3563E72B75A4034153FBE04E618C0816E243F47B75A4089ADE55174E618C044B0E2C260B75A40F029846DEEE518C0F6B2777C65B75A40A19A8973BDE418C0F3057A7743B75A40BF90D92E45E218C00C1C05533DB75A40E82A6993E7E018C0910E1CB325B75A406F01DF3414E118C0B5A806A526B75A4030B1B7F3D9E218C0CFCC5D2F0CB75A40A8DA4152ADE218C0BB719C0720B75A409E6D0EEE43E018C017A0646944B75A4029B29C19D3DD18C076EAC42840B75A408F2E3B354DDD18C0B6B6D25312B75A40DDBD352F7EDE18C0FB3DAA32F2B65A408453EF4681DD18C0F682E07EE4B65A40EF6A2172D7DE18C08CC2EC57CDB65A401705B1D679DD18C001074095EBB65A4080EF677C56DA18C0B0ED3CF118B75A40764B28D33BD918C0F51346262FB75A40B8C8CA99EFDB18C010D7CE064BB75A407878A358B5DD18C0D426593950B75A4049D5675AD4DF18C0D6D3563E72B75A4034153FBE04E618C0,KAMPUNG MELAYU,91,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000009000000D1DA29DEF7B65A40C728E17D38B618C052B1A8E008B75A402B005BCA9EB918C0F4E3AE28AEB65A401F250FDCD2B918C0A32B7A2EA5B65A406547D6719AB818C07CE4913782B65A405263DEE98FB918C00B4D3CFF85B65A409AF3BD09BAB518C0A7E643E2B2B65A40560803B9A3B518C01D3963CEBCB65A40B07249A1A0B618C0D1DA29DEF7B65A40C728E17D38B618C0,KAMPUNG RAWA,92,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001900000048FC111EB9B75A4012693475E22519C0C209FBBDD0B75A404C6F1218F52B19C0ED6C7B12CBB75A40AB74EC0FCE2E19C001C83C3AB7B75A40AED873DAF83119C05C57D345A5B75A400E155A17833319C0BEBDCB6278B75A402BD49D8D593219C0E365820365B75A4070F66423213119C044B0E2C260B75A40C8333086A42D19C02432902E37B75A4000449FE8EE2D19C019AE301830B75A408A5121CFCC2C19C06F82FD6F10B75A40EAC41351082D19C0597A3E4302B75A402B153B92422B19C0284E288C0EB75A4004E9C3B7022A19C0180FFFC1F9B65A409FDA3D26EB2719C0E7E2E80A06B75A4083C01E7F282519C08C5352FF17B75A401E448063AE2519C02432902E37B75A40C8ABD9CF3E2519C0D63425E83BB75A4007FC0011792319C03371B9F84BB75A40744A3F81802319C094BB19B847B75A4071E6B7B6552019C088C81F498BB75A401B1705DE342119C0ECCD49BC94B75A4078267095451E19C01323FE61A3B75A40F658A68D571D19C0FFB9708BCBB75A408D6EEFE77A2019C048FC111EB9B75A4012693475E22519C0,KAMPUNG TENGAH,93,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000130000004162003169B15A409CC9D270EB9918C0E2863ACA22B15A407BF751A19EA118C060B0BBC711B15A4024F19283CCA318C0B2C9BE6BE4B05A40F2E9CFBAC0A218C00AAC5772B0B05A403103EBB649A218C0A1EB634B99B05A400197BBFD19A318C00E378A283DB05A40DC6A4423DAA118C071FE50EFD9AF5A40147BB38524A218C0479BD09ADFAF5A407D656A2B019F18C0AAA0FA0DE9AF5A405770FF95729C18C0D8B0786705B05A403C56E0EEAF9918C0EAFD6DE005B05A40CA769F2E049218C0786618A809B05A40700C5946079118C0C602B5443BB05A401ED8397DC29318C0194C4FE68EB05A40F5069ED36E9618C0C377828EAEB05A40A9DB2AA4689818C0281CDE57EEB05A4069C20FA8DF9818C0F88EF9F630B15A403D8DEC33619818C04162003169B15A409CC9D270EB9918C0,KEDAUNG KALI ANGKE,118,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000020000000BE1CE7D5A2B15A4020465207259118C0E77F672A9DB15A4051DFFC45CE9418C04162003169B15A409CC9D270EB9918C0F88EF9F630B15A403D8DEC33619818C0281CDE57EEB05A4069C20FA8DF9818C0C377828EAEB05A40A9DB2AA4689818C0194C4FE68EB05A40F5069ED36E9618C0C602B5443BB05A401ED8397DC29318C0786618A809B05A40700C5946079118C0EAFD6DE005B05A40CA769F2E049218C0D8B0786705B05A403C56E0EEAF9918C0AAA0FA0DE9AF5A405770FF95729C18C0538ECA099CAF5A40C4F5494B2B9B18C0B8028FD55AAF5A4008E1049C419B18C090BBA6DE37AF5A4035162810C09B18C09D3F06F53EAF5A40C52C5690DC9918C02C47E21279AF5A40AA1237E9199718C0F96DCE5663AF5A402E4E197B6A9518C00ABBC3CF63AF5A4075DEF89A949118C0B4E6F67783AF5A4087F9FC67508F18C068F757E073AF5A407D55BDBE358E18C0B9A1C02B91AF5A401847372D1E8C18C09EDE374B75AF5A406372AA5C248A18C05719FDBF28AF5A406885E7B59A8318C0A8C3650B46AF5A40ECC0C947EB8118C07628B5FB9CAF5A4057A1EF2D908418C0BBDF23D8FDAF5A40ED7F2C43028918C09FAD009F2CB05A407FFAE18D498A18C0169F51E16CB05A40FBBEFFFBF88B18C0489A30EC17B15A4099A6E8AAA98F18C0D9AFD8B83DB15A40E26343504D9018C0BE1CE7D5A2B15A4020465207259118C0,KAPUK,94,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000019000000DE6AA26C4BB15A4054232A37627618C062EE1E747EB15A40FF53775E417718C03D4668D391B15A402C528E8D0E7918C0BB6FE9D080B15A40B8C3973E177B18C0C6F348E787B15A405BEB38CCB77C18C0ABC125AEB6B15A40D700A1AB1B8818C0EB2C652FBFB15A40CAEE48789E8918C0FF872657ABB15A4085CC81E2D68A18C0F8BE90F4B1B15A40B79C3866318D18C0BE1CE7D5A2B15A4020465207259118C0D9AFD8B83DB15A40E26343504D9018C0489A30EC17B15A4099A6E8AAA98F18C0169F51E16CB05A40FBBEFFFBF88B18C09FAD009F2CB05A407FFAE18D498A18C01400208B36B05A4027C7A7EAFD8718C0BB7E552E34B05A4013ED40222B8318C09AF236EB1EB05A4007942F3D317518C03CB6A2DA0EB05A4061761F6FC86D18C02B69AD610EB05A40CA60D614A56A18C02EB5DCBC66B05A4030A668EB6D6B18C06CA3B536CEB05A40121E31BA486B18C0517F5EACE8B05A4018B9C4C9246D18C0E95D9CDB07B15A403D77231A027118C02DD7A70BFCB05A4021E55A29A57618C0DE6AA26C4BB15A4054232A37627618C0,KAPUK MUARA,95,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000A0000000502AD52F5B45A409C1A1DE29FA318C0F4B4B7D9F4B45A40B2D0B4BE37A318C042B22220F0B45A401F979C78D99A18C00147E39EE7B45A402CE000F1079818C0F0981F7C1DB55A40FFAADD7C899718C0D1B9FE3D2AB55A400DB3A4F0CE9B18C000D8484632B55A4073F836C7979C18C06BA6081C35B55A400FA9133197A118C01DA99DD539B55A403103EBB649A218C00502AD52F5B45A409C1A1DE29FA318C0,KARANG ANYAR,96,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000011000000FB1C7F9224B55A40CC1ADBAB5CD818C052907D403BB55A404EE8A4B34AD918C096A8BAC665B55A4097A5FF58EED918C0B16B43A781B55A4035FB009201DB18C00AED0D0484B55A40EBCF8D62FBDC18C03A7AF26441B55A40C73EAA9797DD18C06F61D2CF42B55A4011FC043D3BDE18C003F4E0A309B55A40B65AB20F8DDE18C0CA513785FAB45A40183CBD1B2BDC18C00ED90E64DAB45A40D419F68563DD18C024B1369367B45A401705B1D679DD18C0192DD77C60B45A409B409368CADB18C005D2155574B45A4080EF677C56DA18C0087F135A96B45A4017464EDB62D618C0CF7B9B91BDB45A40A3B7578C6BD818C0FE99E599C5B45A40FA860A658CD718C0FB1C7F9224B55A40CC1ADBAB5CD818C0,KARET,97,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000110000000AED0D0484B55A40EBCF8D62FBDC18C09F1E4E2E81B55A40F43CC1C664DF18C089168F0173B55A40F205B581B3E018C07C84633C80B55A403583574867E318C089168F0173B55A409A5AD194CDE618C063DD72B93BB55A40D26A40F717E718C08FAF8D66EBB45A4067530ECCC1E518C0FC8B19EBD9B45A4011845BF3A0E618C0AFFD48FD93B45A40B6E208C6F2E618C02E27CAFA82B45A4076D37E89A1E118C024B1369367B45A401705B1D679DD18C00ED90E64DAB45A40D419F68563DD18C0CA513785FAB45A40183CBD1B2BDC18C003F4E0A309B55A40B65AB20F8DDE18C06F61D2CF42B55A4011FC043D3BDE18C03A7AF26441B55A40C73EAA9797DD18C00AED0D0484B55A40EBCF8D62FBDC18C0,KARET KUNINGAN,98,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000A00000004C449A688B45A4029F955CB4FED18C0D8C197FB57B45A4043541277FBE818C09F8E8835FEB35A4087B77611ACE018C033512E0746B45A402EBB48B311DD18C0192DD77C60B45A409B409368CADB18C024B1369367B45A401705B1D679DD18C02E27CAFA82B45A4076D37E89A1E118C0AFFD48FD93B45A40B6E208C6F2E618C0C04A3E7694B45A4046B8994126EC18C004C449A688B45A4029F955CB4FED18C0,KARET SEMANGGI,99,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000D000000087F135A96B45A4017464EDB62D618C005D2155574B45A4080EF677C56DA18C0192DD77C60B45A409B409368CADB18C033512E0746B45A402EBB48B311DD18C078D805E625B45A404DB1986E99DA18C0BC5FDDC405B45A40ED74B2310FD918C01CAA3D8401B45A401174AE86D5D518C01FC6D5E1D8B35A4031A10A870ED218C08E4F5F6BE9B35A4037AAB6204DD118C04052F424EEB35A40A69D196068CD18C0206507380FB45A401EC7A3BE3BCD18C04221BD78A5B45A40E3481CD28ECF18C0087F135A96B45A4017464EDB62D618C0,KARET TENGSIN,100,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000800000048AB4F806AB55A403D8DEC33619818C0390B580C8CB55A406578C609B8A018C01DA99DD539B55A403103EBB649A218C06BA6081C35B55A400FA9133197A118C000D8484632B55A4073F836C7979C18C0D1B9FE3D2AB55A400DB3A4F0CE9B18C0F0981F7C1DB55A40FFAADD7C899718C048AB4F806AB55A403D8DEC33619818C0,KARTINI,101,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000070000004E95108331B75A40670C551A45D618C06F82FD6F10B75A40617B52CAA0CE18C0E9F0B4B9F1B65A40E85B592B05C918C010389DB014B75A40F36DB15E82C718C02AFB259130B75A40017678D2C7CB18C07D528CE16FB75A40A6257016CED518C04E95108331B75A40670C551A45D618C0,KAYU MANIS,102,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000110000007DD4852B07B95A4031915D1A43C118C0FBCD6F2B75B85A409CA88F4599C218C09D91DB1A65B85A4031915D1A43C118C09CF2A9C42EB85A40A3B13BDFD7C118C0A00E422206B85A409DDF9B8A4AC118C0B15B379B06B85A40045C3AA6C4C018C04C48417911B85A409B2ACA4E6BB418C02B5B548C32B85A40B82AABC92AAC18C0FA2E3ED53EB85A4064C9107B6CAA18C04BD9A6205CB85A407F5148AC91AA18C071208F177FB85A40A77DBF86D1AB18C0E1D9AF9E10B95A409C98E2D8CDB118C0A21B6E222AB95A40FCD4C81558B318C025F2EC243BB95A402EDC8BDE63B418C074FD231A22B95A403949BF42CDB618C0CF8CBA2510B95A4075BDB56F42BA18C07DD4852B07B95A4031915D1A43C118C0,KAYU PUTIH,103,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E610000001000000010300000001000000090000004C67B9E23FB45A40CC6C0E6FCC9718C0459E238046B45A40F86A259E999918C0370CF8BA53B45A4024323088B59C18C0835C65FC2CB45A4040BA67B9DA9C18C0835C65FC2CB45A407E9C7670B29D18C035CE940EE7B35A40FB97A023139E18C0A6571E98F7B35A40FC05B9AD759B18C0283C6949F4B35A40CC6C0E6FCC9718C04C67B9E23FB45A40CC6C0E6FCC9718C0,KEAGUNGAN,104,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E61000000100000001030000000100000013000000E1F827083FB55A40DD13B3FB0A4919C0A9644A981BB55A4038B50529B94819C0EBDD55C80FB55A404E3491C09F4919C0F107BAD4D2B45A40D138670D3F4919C08D029061C9B45A40F065C30D784519C00ED90E64DAB45A40453F07A6D03E19C0DDACF8ACE6B45A40F5780067EE3E19C04D368236F7B45A40CB1F0E07353919C0195D6E7AE1B45A4096B4C373FE3419C007107901E1B45A4077FF10BD5F3019C03BE98CBDF6B45A40F43147B5712F19C061CFA60A50B55A408B47900F953219C06729A21494B55A4012B0ED265F3519C0E544576397B55A40E1D5A5E3CC3819C03342C2A992B55A4052886B1EFF3B19C069376EC37FB55A401F09FF0B594319C0BEFD6E6C74B55A4089E924F2FD4519C02BDAFAF062B55A4050D9B58FB34519C0E1F827083FB55A40DD13B3FB0A4919C0,KEBAGUSAN,105,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001C000000F87F8D997DB25A402DDBA28CA8FE18C0F87F8D997DB25A405FAB5910030119C0822D6EAD73B25A401F5B32CFC80219C0B467501353B25A40B2D5E719100419C090CD652152B25A404AEB3074330719C0FDA9F1A540B25A40667368A5580719C0FDA9F1A540B25A40747B2F199E0B19C030E4D30B20B25A403B6BC0B6530B19C032613A13C1B15A403B6BC0B6530B19C0E77F672A9DB15A409D15BF7D400A19C0B7B41F1D73B15A40B4CB565AD80919C08796D5146BB15A40C0DDAE8D550819C00413590D38B15A40F41B7E9B120819C000F7C0AF60B15A405D063541EF0419C0BEEC4FD821B15A40FC9242BFB30419C0552C5CB10AB15A4035DABD66AF0319C020457C4609B15A40B44300A4720119C08905706D20B15A405AD9B9BB750019C0DC5CD6BD5FB15A40D7D4E36ED60019C07FBF730386B15A40563E26AC99FE18C08B43D3198DB15A409320356371FF18C07A04AA4F78B15A40870EDD2FF40019C069B7B4D677B15A4007A59AF2300319C0F7B0C445C6B15A40AD0348C5820319C05BB6EEB8CFB15A40D1CB37D5970119C0DE9A396ACCB15A409A29E1FCAFFE18C03CD7CD7ADCB15A408AB301FF07FD18C0F87F8D997DB25A402DDBA28CA8FE18C0,KEBAYORAN LAMA SELATAN,106,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001C000000BB30E6754CB25A405F64A05E86F118C092DB31D03DB25A400E678DDAF2F218C092DB31D03DB25A40FC4B890D37F518C0B1BA520E31B25A40D27AED63E3F718C0818E3C573DB25A40B5BBA9ED0CF918C0B259846467B25A400F26F0D509FA18C06917E3D179B25A40341B5B6B98FC18C0F87F8D997DB25A402DDBA28CA8FE18C03CD7CD7ADCB15A408AB301FF07FD18C0DE9A396ACCB15A409A29E1FCAFFE18C05BB6EEB8CFB15A40D1CB37D5970119C0F7B0C445C6B15A40AD0348C5820319C069B7B4D677B15A4007A59AF2300319C07A04AA4F78B15A40870EDD2FF40019C08B43D3198DB15A409320356371FF18C07FBF730386B15A40563E26AC99FE18C0DC5CD6BD5FB15A40D7D4E36ED60019C08905706D20B15A405AD9B9BB750019C012B3508116B15A4028D2F6F269FF18C0F4E1FBF10EB15A406019729A65FE18C06A264F2F2DB15A4073FD692270FD18C0468C643D2CB15A40034BA4E73DFA18C03DB5022C47B15A4076A28EF183F918C08CF0D01EAFB15A40E8F978FBC9F818C09C212E3AD8B15A4065F5A2AE2AF918C07A34414DF9B15A400BC2680BDFF618C0934ACC28F3B15A40F8E701430CF218C0BB30E6754CB25A405F64A05E86F118C0,KEBAYORAN LAMA UTARA,107,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000001700000012137F7C18B25A404AC5BAED08CF18C0CD5B10A0B7B15A40330F231171CF18C0E0A80519B8B15A406516E6D97CD018C067A9E8278CB15A40107E3F460DD018C03F5434827DB15A40DD767C7D01CF18C099B33390EAB05A400BAC9FF17FCF18C0F442CA9BD8B05A409AC2CD719CCD18C01FA64AF0D2B05A4091559A0D33CB18C0559BF609C0B05A403722606AE7C818C03F9337DDB1B05A40597C37F099C918C0CD5CB04E7FB05A4061F3FB133BC618C0A507FCA870B05A406E055447B8C418C09D3E664677B05A400EC96D0A2EC318C03D856B2EC6B05A40257F05E7C5C218C087F7A3BE34B15A40305A51D591C218C0F6802D4845B15A40EB6E96847BC218C012137F7C18B25A40CDB9E3CDDCBD18C04231C98420B25A40F51C67EDCDBD18C0ADFF885A23B25A40933B5CE12FC018C019DC14DF11B25A40C4D40620D9C318C0AE0D55090FB25A40BC944E41E9C518C0F6412AED10B25A400E51C4C093CB18C012137F7C18B25A404AC5BAED08CF18C0,KEBON JERUK,110,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
0106000020E6100000010000000103000000010000000D0000001F87D286A4B45A40059346EB75BF18C0E99FF21BA3B45A408157645925C118C0B6C6DE5F8DB45A40D481F26232C418C0AA427F4986B45A405AEA4F7AFCC618C0F3E5EE853DB45A40A5DEB66451C618C097C5F2D204B45A40F712D62D96C318C0C6440B85D6B35A40B2271BDD7FC318C0F462558DDEB35A40E2CA56DB60C118C083CBFF54E2B35A40150926E91DC118C09D80BC8612B45A408157645925C118C0A02DBA8B34B45A407C85C40498C018C0B27AAF0435B45A403DA3B54DC0BF18C01F87D286A4B45A40059346EB75BF18C0,KEBON KACANG,111,2015-01-10 14:29:58.366572+00,2015-01-10 14:29:58.366572+00
